Geometric_AR,BOR_LF_0.50,BOR_LF_0.55,BOR_LF_0.60,BOR_LF_0.65,BOR_LF_0.70,BOR_LF_0.75,BOR_LF_0.80,BOR_LF_0.85,BOR_LF_0.90,BOR_LF_0.95,Thermal_AR_LF_0.50,Thermal_AR_LF_0.55,Thermal_AR_LF_0.60,Thermal_AR_LF_0.65,Thermal_AR_LF_0.70,Thermal_AR_LF_0.75,Thermal_AR_LF_0.80,Thermal_AR_LF_0.85,Thermal_AR_LF_0.90,Thermal_AR_LF_0.95
2.1575757575757577,0.009185316883488226,0.008385459576955693,0.007718223562009636,0.007153011241407725,0.006667966795721643,0.006247062274190545,0.005878276400256695,0.0055524161505386095,0.005262331139872203,0.005002376094463787,0.6421604250473145,0.6433657744466186,0.6445630308911091,0.6457522756146307,0.6469335887674622,0.6481070494343252,0.6492727356520315,0.6504307244267832,0.6515810917511298,0.6527239126205933
2.195959595959596,0.009181230328554989,0.008381996203748245,0.007715270766284915,0.007150482561287736,0.006665794431899599,0.006245192103983952,0.0058766645502639735,0.0055510265777594546,0.005261133885100965,0.005001345995626593,0.6462041801352193,0.6474033875293249,0.648594492847268,0.6497775779213921,0.6509527234857109,0.6521200091942735,0.6532795136391633,0.6544313143681352,0.6555754879019065,0.6567121097511022
2.2343434343434345,0.009177852293853216,0.008379174072401227,0.00771290323986416,0.007148491874064754,0.006664119616666817,0.006243784503187154,0.005875484730404694,0.00555004215175105,0.005260317939889177,0.005000675933906294,0.6501576068108216,0.6513506438162561,0.6525355714562311,0.6537124721327158,0.6548814271350291,0.656042516658557,0.657195819823092,0.6583414146908056,0.6594793782838614,0.6606097866016775
2.272727272727273,0.009175144145769507,0.008376958136574934,0.0077110889239126925,0.0071470096470336916,0.0066629149809258595,0.006242813976284447,0.00587471308309311,0.005549440458787113,0.005259862172642039,0.005000345923646658,0.6540236977608909,0.65521054237156,0.6563892720648326,0.6575599697844111,0.6587227173474636,0.6598775954636846,0.6610246837539718,0.6621640607687221,0.6632958040057648,0.6644199899279316
2.3111111111111113,0.009173069793817146,0.008375315658821311,0.007709797873341441,0.007146008296158615,0.006662154962800052,0.006242256712436522,0.005874327328235384,0.005549200568098647,0.005259746850729893,0.0050003373030422515,0.6578053149279625,0.6589859510011024,0.6601584682523506,0.6613229501402029,0.6624794789831652,0.6636281359791504,0.6647690012244828,0.6659021537325158,0.6670276714518739,0.6681456312843261
2.3494949494949497,0.009171595488171034,0.008374216026690463,0.007709002088389259,0.007145462030749019,0.0066618156635339125,0.006242090451105593,0.005874306637361972,0.005549302913512089,0.005259953528796355,0.005000632628413735,0.6615051965725446,0.6626796133550471,0.6638459089732113,0.6650041673743136,0.6661544713526026,0.667296902569028,0.6684315415705641,0.669558467809142,0.6706777596601947,0.6717894944408279
2.387878787878788,0.009170689636170067,0.008373630586071722,0.00770867536199403,0.007145346712702756,0.006661874716905721,0.006242294360283084,0.005874631519568244,0.005549729186193065,0.005260464947548644,0.005001215578406858,0.6651259638824901,0.6662941555742109,0.6674542252400926,0.668606257291078,0.6697503349724547,0.6708865403839074,0.6720149544991573,0.6731356571851985,0.6742487272211423,0.6753542423166762
2.4262626262626266,0.009170322635747918,0.00837353248991142,0.007708793141249213,0.0071456397287383,0.006662311170699252,0.006242848925964552,0.005875283717990708,0.005550462237299752,0.005261264941900231,0.005002070867045269,0.6686701271630492,0.6698320925140168,0.6709859363815565,0.6721317436160335,0.6732695978899329,0.6743995817182287,0.6755217764783296,0.6766362624296163,0.6777431187325759,0.6788424234675441
2.464646464646465,0.009170466723999146,0.008373896560680253,0.007709332401455201,0.0071463198742469786,0.006663105378953689,0.006243735851678159,0.00587624611570194,0.005551485989494708,0.005262338357474069,0.005003184164698816,0.6721400916383092,0.6732958335770363,0.6744434559054792,0.6755830438900267,0.6767146816073565,0.677838451965112,0.6789544367221506,0.6800627165083725,0.6811633708441395,0.6822564781592955
2.5030303030303034,0.009171095839298826,0.008374699165156109,0.00771027153144912,0.007147367247548192,0.006664238903866771,0.006244937967015455,0.005877502650040831,0.005552785356389342,0.00526367097459238,0.005004542026139191,0.675538162892192,0.6766876881825373,0.6778290969969499,0.678962474995263,0.6800879066361502,0.6812054751981068,0.6823152627999914,0.6834173504211412,0.6845118179210677,0.6855987440587498
2.541414141414142,0.009172185495581088,0.00837591810024759,0.007711590229053384,0.007148763153476297,0.006665694426360641,0.006246439144240624,0.005879038234508364,0.005554346169104566,0.00526524943898275,0.005006131824953539,0.6788665519748645,0.6800098708991208,0.6811450776769452,0.6822722583398266,0.6833914977070236,0.6845028794068402,0.6856064858974558,0.6867023984873191,0.6877906973551174,0.6888714615693312
2.57979797979798,0.009173712667550238,0.008377532488751557,0.0077132694056170235,0.007150490015358309,0.006667455664425854,0.0062482242221564635,0.005880838687463031,0.005556155109226134,0.005267061198518502,0.005007941693671028,0.6821273801983195,0.6832645062644126,0.6843935256459487,0.6855145247250521,0.6866275886609126,0.6877328014113497,0.6888302457539248,0.6899200033066069,0.6910021545480076,0.6920767788371939
2.618181818181818,0.009175655685724524,0.008379522684041463,0.007715291098741661,0.007152531294536235,0.0066695072984730396,0.006250278936503005,0.005882890666935578,0.005558199647514647,0.0052690944453905545,0.005009960469030827,0.6853226836429824,0.6864536333138449,0.687576482834739,0.6886913189181462,0.689798227043267,0.6908972914778693,0.6919885952996732,0.6930722204172848,0.69414824759069,0.695216756451318
2.6565656565656566,0.009177994140349874,0.0083818701828129,0.007717638392385347,0.00715487141669723,0.006671834902997562,0.0062525898562446666,0.005885181610959654,0.005560467987803303,0.005271338063174831,0.005012177641884573,0.6884544173954482,0.6895792098388054,0.6906959096827889,0.691804603950676,0.6929053784224678,0.6939983176570133,0.6950835050136613,0.6961610226734567,0.6972309516598848,0.6982933718591813
