Liquid_Filling,Geometric_AR,Thermal_AR,BOR
0.05,0.18909547738693466,0.7307024178168652,0.03409581044529886
0.05,0.19407035175879397,0.7357656993929418,0.03415375261020892
0.05,0.19904522613065326,0.7406416144738225,0.03421462208362236
0.05,0.20402010050251257,0.7453403832153218,0.03427814016542885
0.05,0.20899497487437185,0.7498714953811515,0.0343440560583117
0.05,0.21396984924623116,0.7542437744686753,0.034412143610634605
0.05,0.21894472361809045,0.758465435193812,0.03448219850159262
0.05,0.22391959798994976,0.7625441351225916,0.034554035795302473
0.05,0.22889447236180904,0.766487021134899,0.03462748781041047
0.05,0.23386934673366835,0.7703007713146542,0.034702402270514465
0.05,0.23884422110552764,0.7739916327773092,0.03477864065867409
0.05,0.24381909547738695,0.7775654558974731,0.03485607680117475
0.05,0.24879396984924623,0.7810277253214006,0.03493459560452772
0.05,0.2537688442211055,0.7843835881152155,0.03501409194439864
0.05,0.25874371859296486,0.7876378793521684,0.035094469682607654
0.05,0.26371859296482414,0.7907951454067669,0.03517564079548263
0.05,0.2686934673366834,0.793859665192059,0.03525752459923526
0.05,0.2736683417085427,0.7968354695489309,0.03534004706015681
0.05,0.278643216080402,0.7997263589723794,0.035423140179069446
0.05,0.28361809045226133,0.8025359198388601,0.03550674144100463
0.05,0.2885929648241206,0.805267539280556,0.03559079332226034
0.05,0.2935678391959799,0.8079244188364206,0.03567524284807533
0.05,0.2985427135678392,0.8105095869957845,0.035760041195022074
0.05,0.3035175879396985,0.8130259107379694,0.035845143333018026
0.05,0.3084924623115578,0.8154761061604395,0.03593050770247652
0.05,0.3134673366834171,0.8178627482784103,0.03601609592269739
0.05,0.31844221105527637,0.8201882800703133,0.03610187252809016
0.05,0.3234170854271357,0.8224550208359851,0.03618780472921346
0.05,0.328391959798995,0.8246651739277501,0.0362738621960057
0.05,0.3333668341708543,0.8268208339086167,0.03636001686087598
0.05,0.33834170854271356,0.828923993186534,0.03644624273958996
0.05,0.34331658291457284,0.8309765481689075,0.036532515768155305
0.05,0.3482914572864322,0.8329803049773562,0.03661881365409436
0.05,0.35326633165829147,0.8349369847589762,0.03670511574066082
0.05,0.35824120603015075,0.8368482286269492,0.03679140288273208
0.05,0.36321608040201003,0.8387156022603313,0.03687765733326831
0.05,0.36819095477386937,0.84054060019015,0.03696386263928875
0.05,0.37316582914572866,0.8423246497964868,0.03705000354651489
0.05,0.37814070351758794,0.8440691150390353,0.03713606591182983
0.05,0.3831155778894472,0.8457752999416429,0.03722203662285195
0.05,0.38809045226130656,0.8474444518495611,0.037307903523976504
0.05,0.39306532663316585,0.8490777644765185,0.037393655348290755
0.05,0.39804020100502513,0.8506763807572727,0.03747928165485126
0.05,0.4030150753768844,0.8522413955199775,0.0375647727708448
0.05,0.40798994974874375,0.8537738579915091,0.03765011973819998
0.05,0.41296482412060304,0.8552747741478076,0.03773531426428911
0.05,0.4179396984924623,0.856745108920308,0.037820348676343096
0.05,0.4229145728643216,0.8581857882686371,0.037905215879284304
0.05,0.4278894472361809,0.8595977011289417,0.03798990931668933
0.05,0.4328643216080402,0.8609817012464683,0.038074422934615715
0.05,0.4378391959798995,0.862338608900339,0.038158751148069214
0.05,0.4428140703517588,0.8636692125278526,0.038242888809884246
0.05,0.4477889447236181,0.8649742702550747,0.03832683118183566
0.05,0.4527638190954774,0.8662545113399641,0.038410573907802226
